candidateId,productName,brand,model,category,price,currency,priceStatus,priceType,sourceName,sourceUrl,checkedAt,confidence,notes
IMG-PROD-00681,"samsung 55k5300 55 inch full hd smart 4yXesgpEDg medium","Samsung","55k5300  full hd smart 4yXesgpEDg medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00682,"samsung 58j5200 58 inch full hd smart iPbgaDyfrW medium","Samsung","58j5200  full hd smart iPbgaDyfrW medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00683,"Samsung 65CU7000 TV medium","Samsung","65CU7000 TV medium","TVs",89995,KES,VERIFIED,EXACT_MODEL_PRICE,"Hotpoint Appliances Kenya","https://hotpoint.co.ke/",2026-08-20,HIGH,"Samsung 65CU7000 65-inch Crystal UHD 4K Smart TV"
IMG-PROD-00684,"Samsung 65CU8000 TV medium","Samsung","65CU8000 TV medium","TVs",96995,KES,VERIFIED,EXACT_MODEL_PRICE,"Hotpoint Appliances Kenya","https://hotpoint.co.ke/",2026-08-20,HIGH,"Samsung 65CU8000 65-inch Crystal UHD 4K Smart TV"
IMG-PROD-00685,"samsung 65h6400 65 inch full hd smart 3d ij2dJo3vlV medium","Samsung","65h6400  full hd smart 3d ij2dJo3vlV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00686,"samsung 65ku7350 65 inch curved 4k ultra hd smart Gpbe5lo2UH medium","Samsung","65ku7350  curved 4k ultra hd smart Gpbe5lo2UH medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00687,"Samsung 65S90CAU TV medium","Samsung","65S90CAU TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00688,"Samsung 70CU7000 TV medium","Samsung","70CU7000 TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00689,"Samsung 75CU8000 TV medium","Samsung","75CU8000 TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00690,"samsung 75h6400 75 inch full hd smart 3d 0dwFPIFatG medium","Samsung","75h6400  full hd smart 3d 0dwFPIFatG medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00691,"Samsung 75Q60CAU TV medium","Samsung","75Q60CAU TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00692,"Samsung 75QN8000CAU TV b medium","Samsung","75QN8000CAU TV b medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00693,"Samsung 77S95CAU TV a medium","Samsung","77S95CAU TV a medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00694,"Samsung 85CU8000 TV medium","Samsung","85CU8000 TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00695,"Samsung QA65Q60CAU TV medium","Samsung","QA65Q60CAU TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00696,"Samsung QA65Q80CAU TV medium","Samsung","QA65Q80CAU TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00697,"Samsung QA65QN700CU TV a medium","Samsung","QA65QN700CU TV a medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00698,"Samsung QA65QN800C TV medium","Samsung","QA65QN800C TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00699,"Samsung QA65QN90CAU TV a medium","Samsung","QA65QN90CAU TV a medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00700,"Samsung QA75Q9N90CAU TV medium","Samsung","QA75Q9N90CAU TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00701,"Samsung QA85Q60CAU TV medium","Samsung","QA85Q60CAU TV medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00702,"sony 32r300e 32 inch hd lcd VHvOK1ZWpE medium","Sony","32r300e  hd lcd VHvOK1ZWpE medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00703,"sony 32w600d 32 inch hd smart Cd6F5aM6YD medium","Sony","32w600d  hd smart Cd6F5aM6YD medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00704,"sony 40r350e 40 inch full hd lcd d23ue3vRbT medium","Sony","40r350e  full hd lcd d23ue3vRbT medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00705,"sony 40w650d 40 inch full hd lcd smart hc7VfyWbP6 medium","Sony","40w650d  full hd lcd smart hc7VfyWbP6 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00706,"sony 40w660d 40 inch full hd smart okU15IVsRy medium","Sony","40w660d  full hd smart okU15IVsRy medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00707,"sony 43w660f 43 inch full hd smart YIZVLlFwFs medium","Sony","43w660f  full hd smart YIZVLlFwFs medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00708,"sony 43x700e 43 inch 4k ultra hd lcd smart oDYaOrqG3I medium","Sony","43x700e  4k ultra hd lcd smart oDYaOrqG3I medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00709,"sony 43x7500h 43 inch 4k ultra hd smart android Vqb8ueXaRu medium","Sony","43x7500h  4k ultra hd smart android Vqb8ueXaRu medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00710,"sony 43x800d 43 inch 4k ultra hd smart android yY9gTee7AP medium","Sony","43x800d  4k ultra hd smart android yY9gTee7AP medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00711,"sony 48w650d 48 inch full hd lcd smart ocN0MJGVmn medium","Sony","48w650d  full hd lcd smart ocN0MJGVmn medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00712,"sony 49x700d 49 inch 4k ultra hd smart android LDFxBDRSr4 medium","Sony","49x700d  4k ultra hd smart android LDFxBDRSr4 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00713,"sony 49x7500h 49 inch 4k ultra hd smart android 7owHBmFwC2 medium","Sony","49x7500h  4k ultra hd smart android 7owHBmFwC2 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00714,"sony 49x8000 49 inch 4k ultra hd smart android s4HUcOc4Ls medium","Sony","49x8000  4k ultra hd smart android s4HUcOc4Ls medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00715,"sony 50w660f 50 inch full hd smart CEHqx2BQub medium","Sony","50w660f  full hd smart CEHqx2BQub medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00716,"sony 50w800c 50 inch full hd android 3d smart v70I3dign1 medium","Sony","50w800c  full hd android 3d smart v70I3dign1 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00717,"sony 55w650d 55 inch full hd lcd smart 9PyN9EilqU medium","Sony","55w650d  full hd lcd smart 9PyN9EilqU medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00718,"sony 55w800c 55 inch full hd android 3d smart ehmyGDLG9A medium","Sony","55w800c  full hd android 3d smart ehmyGDLG9A medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00719,"sony 55x8000h 55 inch 4k ultra hd smart android tqQoCmNNt5 medium","Sony","55x8000h  4k ultra hd smart android tqQoCmNNt5 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00720,"sony 55x8500e 55 inch 4k ultra hd smart android 66FqXE7AaB medium","Sony","55x8500e  4k ultra hd smart android 66FqXE7AaB medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00721,"sony 55x9500h 55 inch 4k smart android r5K6NjFMla medium","Sony","55x9500h  4k smart android r5K6NjFMla medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00722,"sony 60w600b 60 inch full hd smart GZqbADTpuN medium","Sony","60w600b  full hd smart GZqbADTpuN medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00723,"sony 65x7500d 65 inch 4k ultra hd smart android fMMGqdrhY3 medium","Sony","65x7500d  4k ultra hd smart android fMMGqdrhY3 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00724,"sony 65x8000h 65 inch 4k ultra hd smart android AUorkPd1tw medium","Sony","65x8000h  4k ultra hd smart android AUorkPd1tw medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00725,"sony 65x8500d 65 inch 4k ultra hd smart android QtXXYYY6nU medium","Sony","65x8500d  4k ultra hd smart android QtXXYYY6nU medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00726,"sony 75x8000g 75 inch 4k ultra hd smart android CRD3GIjEKt medium","Sony","75x8000g  4k ultra hd smart android CRD3GIjEKt medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00727,"sony 75x8000h 75 inch 4k smart android 9v8gKFYQ77 medium","Sony","75x8000h  4k smart android 9v8gKFYQ77 medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00728,"xiaomi mi tv 4s 43 inch 4k smart PuGoK2hIPd medium","Xiaomi","mi tv 4s  4k smart PuGoK2hIPd medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00729,"xiaomi mi tv 4s 55 inch 4k smart TnwqeZejAP medium","Xiaomi","mi tv 4s  4k smart TnwqeZejAP medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00730,"xiaomi mi tv 4s 65 inch 4k smart vqof5ir9qC medium","Xiaomi","mi tv 4s  4k smart vqof5ir9qC medium","TVs",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00731,"Galaxy A35 d medium","Samsung","Galaxy A35 d medium","Smartphones",36000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a35-5g/",2026-08-20,HIGH,"Samsung Galaxy A35 5G 128GB/256GB"
IMG-PROD-00732,"Samsung Galaxy A25 5G a medium","Samsung","Galaxy A25 5G a medium","Smartphones",31500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a25-5g/",2026-08-20,HIGH,"Samsung Galaxy A25 5G 128GB/256GB"
IMG-PROD-00733,"Samsung Galaxy F06 5G a medium","Samsung","Galaxy F06 5G a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00734,"Samsung Galaxy F16 medium","Samsung","Galaxy F16 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00735,"Samsung Galaxy F17 a medium","Samsung","Galaxy F17 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00736,"Samsung Galaxy M16 a medium","Samsung","Galaxy M16 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00737,"earpods","","earpods","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00738,"jbl","JBL","","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00739,"og image v2","","og image v2","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00740,"pixel9","Google","pixel9","Uncategorized",98000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/google-pixel-9/",2026-08-20,HIGH,"Google Pixel 9 128GB/256GB"
IMG-PROD-00741,"samsung","Samsung","","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00742,"watch","","watch","Smart Watches",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00743,"Oppo A5 Pro b medium","OPPO","A5 Pro b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00744,"Oppo A6s 4G a medium","OPPO","A6s 4G a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00745,"Oppo A6s 5G medium","OPPO","A6s 5G medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00746,"Oppo K13 medium","OPPO","K13 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00747,"Oppo K14 a medium","OPPO","K14 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00748,"Oppo K14x a medium","OPPO","K14x a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00749,"Oppo Reno 14F b medium","OPPO","Reno 14F b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00750,"Oppo A58 4G b medium","OPPO","A58 4G b medium","Smartphones",23500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/oppo-a58-4g/",2026-08-20,HIGH,"Oppo A58 4G 6GB/128GB"
IMG-PROD-00751,"Oppo Reno 10 a medium","OPPO","Reno 10 a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00752,"1","","1","Audio",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00753,"tecno camon 11 3XPk7GBByY medium","Tecno","camon 11 3XPk7GBByY medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00754,"tecno camon 16 pro 6gb128gb NZWV9T7u39 medium","Tecno","camon 16 pro  NZWV9T7u39 medium","Smartphones",14500,KES,VERIFIED,EXACT_MODEL_PRICE,"Jumia Kenya","https://www.jumia.co.ke/tecno/",2026-08-20,HIGH,"Tecno Camon 16 4GB/64GB"
IMG-PROD-00755,"tecno camon 17 6gb128gb DUdxfXHYNQ medium","Tecno","camon 17  DUdxfXHYNQ medium","Smartphones",17500,KES,VERIFIED,EXACT_MODEL_PRICE,"Jumia Kenya","https://www.jumia.co.ke/tecno/",2026-08-20,HIGH,"Tecno Camon 17/17P series"
IMG-PROD-00756,"tecno camon 17 8gb256gb hnncLnJJs6 medium","Tecno","camon 17  hnncLnJJs6 medium","Smartphones",17500,KES,VERIFIED,EXACT_MODEL_PRICE,"Jumia Kenya","https://www.jumia.co.ke/tecno/",2026-08-20,HIGH,"Tecno Camon 17/17P series"
IMG-PROD-00757,"tecno camon cx 32gb cYyC0FHNtA medium","Tecno","camon cx  cYyC0FHNtA medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00758,"tecno camon cx air GRpoUI9TKP medium","Tecno","camon cx air GRpoUI9TKP medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00759,"tecno f1 yBN3vNXILh medium","Tecno","f1 yBN3vNXILh medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00760,"tecno pop 4 2gb32gb bkBapc1dnt medium","Tecno","pop 4  bkBapc1dnt medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00761,"tecno pouvoir 2 vKsHeq4hQm medium","Tecno","pouvoir 2 vKsHeq4hQm medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00762,"tecno spark 2 32gb OOSrPl0e6Y medium","Tecno","spark 2  OOSrPl0e6Y medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00763,"tecno spark 3 pro lsOtycbrUK medium","Tecno","spark 3 pro lsOtycbrUK medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00764,"tecno spark 4 air 2gb32gb aWA9CTNi0O medium","Tecno","spark 4 air  aWA9CTNi0O medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00765,"tecno spark 4 lite 2gb32gb UslvkEGyxI medium","Tecno","spark 4 lite  UslvkEGyxI medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00766,"tecno spark 5 2gb32gb ayRRByp9s2 medium","Tecno","spark 5  ayRRByp9s2 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00767,"tecno spark 6 air 2gb32gb RoWGrvI9SC medium","Tecno","spark 6 air  RoWGrvI9SC medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00768,"tecno spark 6 go 3gb32gb GXJXcIK2dg medium","Tecno","spark 6 go  GXJXcIK2dg medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00769,"tecno w2 Fa2GHNwruL medium","Tecno","w2 Fa2GHNwruL medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00770,"tecno wx3 Dwdc7TrxAK medium","Tecno","wx3 Dwdc7TrxAK medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00771,"galaxy z trifold b medium","Samsung","galaxy z trifold b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00772,"galaxym04 medium","Samsung","galaxym04 medium","Uncategorized",12000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-m04/",2026-08-20,HIGH,"Samsung Galaxy M04 64GB"
IMG-PROD-00773,"Samsung Galaxy M05 medium","Samsung","Galaxy M05 medium","Smartphones",12500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-m05/",2026-08-20,HIGH,"Samsung Galaxy M05 64GB"
IMG-PROD-00774,"Samsung Galaxy M55s b medium","Samsung","Galaxy M55s b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00775,"samsung galaxy s10e 128gb 6gb djCXDs808C medium","Samsung","galaxy s10e  6gb djCXDs808C medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00776,"samsung galaxy s10e 256gb 8gb Y7CL6tMFkV medium","Samsung","galaxy s10e  8gb Y7CL6tMFkV medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00777,"Samsung Galaxy S23 FE a medium","Samsung","Galaxy S23 FE a medium","Smartphones",72000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-s23-fe-5g/",2026-08-20,HIGH,"Samsung Galaxy S23 FE 5G 128GB/256GB"
IMG-PROD-00778,"Samsung Galaxy S25 Edge b medium","Samsung","Galaxy S25 Edge b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00779,"image 2026 08 12T163121.013","","image 2026 08 12T163121.013","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00780,"image 2026 08 12T163121.138","","image 2026 08 12T163121.138","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
